"drug","alert","rate","ratefill","ratecat","class1"
"acetaminophen","severe rash",2.61096323397,2.61096323397,1,0
"aspirin","severe rash",1.08057374447,1.08057374447,1,1
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","Immune-Mediated",NULL,0,0,0
"5-alpha reductase inhibitors","Immune-Mediated",NULL,0,0,0
"Abacavir","Immune-Mediated",6.60450317281,6.60450317281,1,1
"aliskiren","Immune-Mediated",NULL,0,0,0
"Antipsychotics","Immune-Mediated",0.425530150557,0.425530150557,0,0
"asenapine","Immune-Mediated",NULL,0,0,0
"Azithromycin","Immune-Mediated",NULL,0,0,0
"benzocaine","Immune-Mediated",NULL,0,0,0
"bisphosphonates","Immune-Mediated",1.17456688046,1.17456688046,1,0
"boceprevir","Immune-Mediated",NULL,0,0,0
"brentuximab","Immune-Mediated",NULL,0,0,0
"citalopram","Immune-Mediated",NULL,0,0,0
"dabigatran","Immune-Mediated",NULL,0,0,0
"dalfampridine","Immune-Mediated",NULL,0,0,0
"dasatinib","Immune-Mediated",25.3319148936,25.3319148936,1,0
"dronedarone","Immune-Mediated",NULL,0,0,0
"Drospirenone","Immune-Mediated",NULL,0,0,0
"fluconazole","Immune-Mediated",0.81516101572,0.81516101572,0,0
"ipilimumab","Immune-Mediated",92.3225230752,92.3225230752,1,1
"lenalidomide","Immune-Mediated",7.36821421529,7.36821421529,1,0
"linezolid","Immune-Mediated",4.41633617634,4.41633617634,1,0
"Liquid Acetaminophen","Immune-Mediated",NULL,0,0,0
"liraglutide","Immune-Mediated",NULL,0,0,0
"ondansetron","Immune-Mediated",NULL,0,0,0
"peginesatide","Immune-Mediated",NULL,0,0,0
"pramipexole","Immune-Mediated",NULL,0,0,0
"Proton Pump Inhibitors","Immune-Mediated",2.15984658045,2.15984658045,1,0
"rosiglitazone","Immune-Mediated",NULL,0,0,0
"Selective Serotonin Reuptake Inhibitor","Immune-Mediated",0.182045688828,0.182045688828,0,0
"sodium oxybate","Immune-Mediated",NULL,0,0,0
"telaprevir","Immune-Mediated",NULL,0,0,0
"tolvaptan","Immune-Mediated",NULL,0,0,0
"topiramate","Immune-Mediated",NULL,0,0,0
"valproate","Immune-Mediated",1.4717575081,1.4717575081,1,0
"varenicline","Immune-Mediated",NULL,0,0,0
"zoledronic acid","Immune-Mediated",NULL,0,0,0
"ibuprofen","Immune-Mediated",0.932562266691,0.932562266691,0,0
"acetaminophen","Immune-Mediated",2.06709723766,2.06709723766,1,0
"aspirin","Immune-Mediated",0.66920975366,0.66920975366,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","angiotensin converting enzyme inhibitors",0.84300266657,0.84300266657,0,0
"5-alpha reductase inhibitors","angiotensin converting enzyme inhibitors",NULL,0,0,0
"Abacavir","angiotensin converting enzyme inhibitors",NULL,0,0,0
"aliskiren","angiotensin converting enzyme inhibitors",77.2318469388,77.2318469388,1,1
"Antipsychotics","angiotensin converting enzyme inhibitors",0.482674697583,0.482674697583,0,0
"asenapine","angiotensin converting enzyme inhibitors",NULL,0,0,0
"Azithromycin","angiotensin converting enzyme inhibitors",0.235908808395,0.235908808395,0,0
"benzocaine","angiotensin converting enzyme inhibitors",NULL,0,0,0
"bisphosphonates","angiotensin converting enzyme inhibitors",0.0569397883697,0.0569397883697,0,0
"boceprevir","angiotensin converting enzyme inhibitors",NULL,0,0,0
"brentuximab","angiotensin converting enzyme inhibitors",NULL,0,0,0
"citalopram","angiotensin converting enzyme inhibitors",1.20081827477,1.20081827477,1,0
"dabigatran","angiotensin converting enzyme inhibitors",NULL,0,0,0
"dalfampridine","angiotensin converting enzyme inhibitors",NULL,0,0,0
"dasatinib","angiotensin converting enzyme inhibitors",NULL,0,0,0
"dronedarone","angiotensin converting enzyme inhibitors",14.4747109963,14.4747109963,1,0
"Drospirenone","angiotensin converting enzyme inhibitors",7.19996003427,7.19996003427,1,0
"fluconazole","angiotensin converting enzyme inhibitors",NULL,0,0,0
"ipilimumab","angiotensin converting enzyme inhibitors",NULL,0,0,0
"lenalidomide","angiotensin converting enzyme inhibitors",0.556158595266,0.556158595266,0,0
"linezolid","angiotensin converting enzyme inhibitors",NULL,0,0,0
"Liquid Acetaminophen","angiotensin converting enzyme inhibitors",NULL,0,0,0
"liraglutide","angiotensin converting enzyme inhibitors",NULL,0,0,0
"ondansetron","angiotensin converting enzyme inhibitors",0.539776687549,0.539776687549,0,0
"peginesatide","angiotensin converting enzyme inhibitors",NULL,0,0,0
"pramipexole","angiotensin converting enzyme inhibitors",1.2118857243,1.2118857243,1,0
"Proton Pump Inhibitors","angiotensin converting enzyme inhibitors",0.912598268377,0.912598268377,0,0
"rosiglitazone","angiotensin converting enzyme inhibitors",2.69037779868,2.69037779868,1,0
"Selective Serotonin Reuptake Inhibitor","angiotensin converting enzyme inhibitors",0.360383639959,0.360383639959,0,0
"sodium oxybate","angiotensin converting enzyme inhibitors",NULL,0,0,0
"telaprevir","angiotensin converting enzyme inhibitors",NULL,0,0,0
"tolvaptan","angiotensin converting enzyme inhibitors",9.69101742839,9.69101742839,1,0
"topiramate","angiotensin converting enzyme inhibitors",0.325274404411,0.325274404411,0,0
"valproate","angiotensin converting enzyme inhibitors",0.513394588702,0.513394588702,0,0
"varenicline","angiotensin converting enzyme inhibitors",NULL,0,0,0
"zoledronic acid","angiotensin converting enzyme inhibitors",NULL,0,0,0
"ibuprofen","angiotensin converting enzyme inhibitors",0.929920829291,0.929920829291,0,0
"acetaminophen","angiotensin converting enzyme inhibitors",0.35171407493,0.35171407493,0,0
"aspirin","angiotensin converting enzyme inhibitors",2.77149807959,2.77149807959,1,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","kidney impairment",9.16409989127,9.16409989127,1,1
"5-alpha reductase inhibitors","kidney impairment",NULL,0,0,0
"Abacavir","kidney impairment",1.85473710804,1.85473710804,1,0
"aliskiren","kidney impairment",6.16869192546,6.16869192546,1,1
"Antipsychotics","kidney impairment",1.04476003687,1.04476003687,1,0
"asenapine","kidney impairment",19.0985300679,19.0985300679,1,0
"Azithromycin","kidney impairment",6.4116709016,6.4116709016,1,0
"benzocaine","kidney impairment",NULL,0,0,0
"bisphosphonates","kidney impairment",2.26680894812,2.26680894812,1,1
"boceprevir","kidney impairment",NULL,0,0,0
"brentuximab","kidney impairment",NULL,0,0,0
"citalopram","kidney impairment",0.797278334642,0.797278334642,0,0
"dabigatran","kidney impairment",6.42780923575,6.42780923575,1,0
"dalfampridine","kidney impairment",2.48969464223,2.48969464223,1,0
"dasatinib","kidney impairment",NULL,0,0,0
"dronedarone","kidney impairment",NULL,0,0,1
"Drospirenone","kidney impairment",NULL,0,0,0
"fluconazole","kidney impairment",3.20032827072,3.20032827072,1,0
"ipilimumab","kidney impairment",NULL,0,0,0
"lenalidomide","kidney impairment",4.75398020185,4.75398020185,1,0
"linezolid","kidney impairment",3.04415904465,3.04415904465,1,0
"Liquid Acetaminophen","kidney impairment",NULL,0,0,0
"liraglutide","kidney impairment",15.8886930817,15.8886930817,1,1
"ondansetron","kidney impairment",NULL,0,0,0
"peginesatide","kidney impairment",NULL,0,0,0
"pramipexole","kidney impairment",NULL,0,0,0
"Proton Pump Inhibitors","kidney impairment",1.26774713462,1.26774713462,1,0
"rosiglitazone","kidney impairment",2.70348982604,2.70348982604,1,0
"Selective Serotonin Reuptake Inhibitor","kidney impairment",0.269733299323,0.269733299323,0,0
"sodium oxybate","kidney impairment",8.94724654378,8.94724654378,1,0
"telaprevir","kidney impairment",NULL,0,0,0
"tolvaptan","kidney impairment",NULL,0,0,0
"topiramate","kidney impairment",NULL,0,0,0
"valproate","kidney impairment",0.360246882878,0.360246882878,0,0
"varenicline","kidney impairment",6.16395638629,6.16395638629,1,0
"zoledronic acid","kidney impairment",3.76050522598,3.76050522598,1,1
"ibuprofen","kidney impairment",3.08660419613,3.08660419613,1,0
"acetaminophen","kidney impairment",2.38028272114,2.38028272114,1,0
"aspirin","kidney impairment",1.04474195514,1.04474195514,1,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","renal failure",1.45285011739,1.45285011739,1,1
"5-alpha reductase inhibitors","renal failure",0.365004087466,0.365004087466,0,0
"Abacavir","renal failure",0.844479770346,0.844479770346,0,0
"aliskiren","renal failure",4.12297929565,4.12297929565,1,1
"Antipsychotics","renal failure",0.34400615525,0.34400615525,0,0
"asenapine","renal failure",1.24106863003,1.24106863003,1,0
"Azithromycin","renal failure",0.972025682273,0.972025682273,0,0
"benzocaine","renal failure",0.239612230191,0.239612230191,0,0
"bisphosphonates","renal failure",1.2919139741,1.2919139741,1,1
"boceprevir","renal failure",0.384128505806,0.384128505806,0,0
"brentuximab","renal failure",NULL,0,0,0
"citalopram","renal failure",0.338419850653,0.338419850653,0,0
"dabigatran","renal failure",1.82461040258,1.82461040258,1,0
"dalfampridine","renal failure",NULL,0,0,0
"dasatinib","renal failure",1.55819224362,1.55819224362,1,0
"dronedarone","renal failure",2.24443174935,2.24443174935,1,1
"Drospirenone","renal failure",1.20792080142,1.20792080142,1,0
"fluconazole","renal failure",2.04606736452,2.04606736452,1,0
"ipilimumab","renal failure",0.782213980827,0.782213980827,0,0
"lenalidomide","renal failure",2.18511023619,2.18511023619,1,0
"linezolid","renal failure",2.71150852779,2.71150852779,1,0
"Liquid Acetaminophen","renal failure",1.10444450763,1.10444450763,1,0
"liraglutide","renal failure",0.796975285837,0.796975285837,0,1
"ondansetron","renal failure",0.397504859819,0.397504859819,0,0
"peginesatide","renal failure",28.8129385484,28.8129385484,1,0
"pramipexole","renal failure",0.775389366757,0.775389366757,0,0
"Proton Pump Inhibitors","renal failure",1.01364791299,1.01364791299,1,0
"rosiglitazone","renal failure",1.16993307977,1.16993307977,1,0
"Selective Serotonin Reuptake Inhibitor","renal failure",0.239301832186,0.239301832186,0,0
"sodium oxybate","renal failure",0.290719764833,0.290719764833,0,0
"telaprevir","renal failure",0.284038683871,0.284038683871,0,0
"tolvaptan","renal failure",12.5742516397,12.5742516397,1,0
"topiramate","renal failure",0.28872269629,0.28872269629,0,0
"valproate","renal failure",0.442960633137,0.442960633137,0,0
"varenicline","renal failure",0.75800471327,0.75800471327,0,0
"zoledronic acid","renal failure",1.65139878804,1.65139878804,1,1
"ibuprofen","renal failure",2.11381113281,2.11381113281,1,0
"acetaminophen","renal failure",1.78081198345,1.78081198345,1,0
"aspirin","renal failure",0.924826371052,0.924826371052,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","acute liver failure",0.731121907064,0.731121907064,0,0
"5-alpha reductase inhibitors","acute liver failure",NULL,0,0,0
"Abacavir","acute liver failure",0.768378935814,0.768378935814,0,1
"aliskiren","acute liver failure",2.22013126216,2.22013126216,1,0
"Antipsychotics","acute liver failure",0.319265655965,0.319265655965,0,0
"asenapine","acute liver failure",NULL,0,0,0
"Azithromycin","acute liver failure",NULL,0,0,1
"benzocaine","acute liver failure",NULL,0,0,0
"bisphosphonates","acute liver failure",0.568203546894,0.568203546894,0,0
"boceprevir","acute liver failure",4.7574241332,4.7574241332,1,0
"brentuximab","acute liver failure",NULL,0,0,0
"citalopram","acute liver failure",0.381029392819,0.381029392819,0,0
"dabigatran","acute liver failure",2.3787120666,2.3787120666,1,0
"dalfampridine","acute liver failure",NULL,0,0,0
"dasatinib","acute liver failure",NULL,0,0,0
"dronedarone","acute liver failure",14.2340835486,14.2340835486,1,1
"Drospirenone","acute liver failure",NULL,0,0,1
"fluconazole","acute liver failure",2.03518518753,2.03518518753,1,1
"ipilimumab","acute liver failure",NULL,0,0,1
"lenalidomide","acute liver failure",2.54509205234,2.54509205234,1,0
"linezolid","acute liver failure",1.72066994302,1.72066994302,1,0
"Liquid Acetaminophen","acute liver failure",11.7675935151,11.7675935151,1,1
"liraglutide","acute liver failure",NULL,0,0,0
"ondansetron","acute liver failure",0.65641200261,0.65641200261,0,0
"peginesatide","acute liver failure",NULL,0,0,0
"pramipexole","acute liver failure",NULL,0,0,0
"Proton Pump Inhibitors","acute liver failure",1.39467266071,1.39467266071,1,0
"rosiglitazone","acute liver failure",6.44537325544,6.44537325544,1,0
"Selective Serotonin Reuptake Inhibitor","acute liver failure",0.630581859449,0.630581859449,0,0
"sodium oxybate","acute liver failure",2.57824424046,2.57824424046,1,0
"telaprevir","acute liver failure",3.51781361962,3.51781361962,1,0
"tolvaptan","acute liver failure",72.3375874126,72.3375874126,1,1
"topiramate","acute liver failure",2.78863205632,2.78863205632,1,0
"valproate","acute liver failure",5.14461674697,5.14461674697,1,1
"varenicline","acute liver failure",NULL,0,0,0
"zoledronic acid","acute liver failure",3.63803815711,3.63803815711,1,0
"ibuprofen","acute liver failure",2.41769297707,2.41769297707,1,0
"acetaminophen","acute liver failure",32.5812735153,32.5812735153,1,1
"aspirin","acute liver failure",0.641000144875,0.641000144875,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","liver injury",0.496958545699,0.496958545699,0,0
"5-alpha reductase inhibitors","liver injury",0.407235588161,0.407235588161,0,0
"Abacavir","liver injury",1.03122824691,1.03122824691,1,1
"aliskiren","liver injury",NULL,0,0,0
"Antipsychotics","liver injury",0.540298423932,0.540298423932,0,0
"asenapine","liver injury",NULL,0,0,0
"Azithromycin","liver injury",0.776794263022,0.776794263022,0,1
"benzocaine","liver injury",NULL,0,0,0
"bisphosphonates","liver injury",0.518608039888,0.518608039888,0,0
"boceprevir","liver injury",NULL,0,0,0
"brentuximab","liver injury",NULL,0,0,0
"citalopram","liver injury",0.376628360438,0.376628360438,0,0
"dabigatran","liver injury",0.527531662857,0.527531662857,0,0
"dalfampridine","liver injury",NULL,0,0,0
"dasatinib","liver injury",0.838667627235,0.838667627235,0,0
"dronedarone","liver injury",2.40874911901,2.40874911901,1,1
"Drospirenone","liver injury",NULL,0,0,1
"fluconazole","liver injury",1.5028960824,1.5028960824,1,1
"ipilimumab","liver injury",2.79036853292,2.79036853292,1,1
"lenalidomide","liver injury",0.322244147544,0.322244147544,0,0
"linezolid","liver injury",0.24576334359,0.24576334359,0,0
"Liquid Acetaminophen","liver injury",18.3485911576,18.3485911576,1,1
"liraglutide","liver injury",0.778382261466,0.778382261466,0,0
"ondansetron","liver injury",0.29247346831,0.29247346831,0,0
"peginesatide","liver injury",NULL,0,0,0
"pramipexole","liver injury",NULL,0,0,0
"Proton Pump Inhibitors","liver injury",0.426646726688,0.426646726688,0,0
"rosiglitazone","liver injury",2.98027775549,2.98027775549,1,0
"Selective Serotonin Reuptake Inhibitor","liver injury",0.586357582161,0.586357582161,0,0
"sodium oxybate","liver injury",1.11576313432,1.11576313432,1,0
"telaprevir","liver injury",NULL,0,0,0
"tolvaptan","liver injury",1.64313899949,1.64313899949,1,1
"topiramate","liver injury",0.631246809887,0.631246809887,0,0
"valproate","liver injury",2.96155109096,2.96155109096,1,1
"varenicline","liver injury",0.914120569409,0.914120569409,0,0
"zoledronic acid","liver injury",0.415834760059,0.415834760059,0,0
"ibuprofen","liver injury",1.48894366461,1.48894366461,1,0
"acetaminophen","liver injury",13.5067544487,13.5067544487,1,1
"aspirin","liver injury",0.82060670251,0.82060670251,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","Pulmonary Hypertension",NULL,0,0,0
"5-alpha reductase inhibitors","Pulmonary Hypertension",NULL,0,0,0
"Abacavir","Pulmonary Hypertension",0.733460084034,0.733460084034,0,0
"aliskiren","Pulmonary Hypertension",NULL,0,0,0
"Antipsychotics","Pulmonary Hypertension",0.18905825098,0.18905825098,0,0
"asenapine","Pulmonary Hypertension",NULL,0,0,0
"Azithromycin","Pulmonary Hypertension",0.464658589555,0.464658589555,0,0
"benzocaine","Pulmonary Hypertension",NULL,0,0,0
"bisphosphonates","Pulmonary Hypertension",0.175669752605,0.175669752605,0,0
"boceprevir","Pulmonary Hypertension",NULL,0,0,0
"brentuximab","Pulmonary Hypertension",NULL,0,0,0
"citalopram","Pulmonary Hypertension",0.763902272184,0.763902272184,0,1
"dabigatran","Pulmonary Hypertension",1.11122388157,1.11122388157,1,0
"dalfampridine","Pulmonary Hypertension",4.27603596203,4.27603596203,1,0
"dasatinib","Pulmonary Hypertension",11.7312793122,11.7312793122,1,1
"dronedarone","Pulmonary Hypertension",6.19411547685,6.19411547685,1,0
"Drospirenone","Pulmonary Hypertension",NULL,0,0,0
"fluconazole","Pulmonary Hypertension",0.263763255492,0.263763255492,0,0
"ipilimumab","Pulmonary Hypertension",NULL,0,0,0
"lenalidomide","Pulmonary Hypertension",0.708708864628,0.708708864628,0,0
"linezolid","Pulmonary Hypertension",2.00327773301,2.00327773301,1,0
"Liquid Acetaminophen","Pulmonary Hypertension",NULL,0,0,0
"liraglutide","Pulmonary Hypertension",NULL,0,0,0
"ondansetron","Pulmonary Hypertension",0.59883165096,0.59883165096,0,0
"peginesatide","Pulmonary Hypertension",NULL,0,0,0
"pramipexole","Pulmonary Hypertension",2.80637077096,2.80637077096,1,0
"Proton Pump Inhibitors","Pulmonary Hypertension",0.402215290704,0.402215290704,0,0
"rosiglitazone","Pulmonary Hypertension",1.5582468247,1.5582468247,1,0
"Selective Serotonin Reuptake Inhibitor","Pulmonary Hypertension",4.3194704123,4.3194704123,1,1
"sodium oxybate","Pulmonary Hypertension",0.733597473052,0.733597473052,0,0
"telaprevir","Pulmonary Hypertension",NULL,0,0,0
"tolvaptan","Pulmonary Hypertension",NULL,0,0,0
"topiramate","Pulmonary Hypertension",0.233563932008,0.233563932008,0,0
"valproate","Pulmonary Hypertension",0.122171902896,0.122171902896,0,0
"varenicline","Pulmonary Hypertension",4.4241881813,4.4241881813,1,0
"zoledronic acid","Pulmonary Hypertension",NULL,0,0,0
"ibuprofen","Pulmonary Hypertension",3.20474258414,3.20474258414,1,0
"acetaminophen","Pulmonary Hypertension",0.524982485933,0.524982485933,0,0
"aspirin","Pulmonary Hypertension",1.09992901269,1.09992901269,1,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","Pulmonary toxicity",NULL,0,0,0
"5-alpha reductase inhibitors","Pulmonary toxicity",0.385392991316,0.385392991316,0,0
"Abacavir","Pulmonary toxicity",NULL,0,0,0
"aliskiren","Pulmonary toxicity",NULL,0,0,0
"Antipsychotics","Pulmonary toxicity",0.124125514997,0.124125514997,0,0
"asenapine","Pulmonary toxicity",NULL,0,0,0
"Azithromycin","Pulmonary toxicity",0.723395733872,0.723395733872,0,0
"benzocaine","Pulmonary toxicity",0.143894442702,0.143894442702,0,0
"bisphosphonates","Pulmonary toxicity",0.321508925428,0.321508925428,0,0
"boceprevir","Pulmonary toxicity",NULL,0,0,0
"brentuximab","Pulmonary toxicity",NULL,0,0,1
"citalopram","Pulmonary toxicity",0.0896172264227,0.0896172264227,0,1
"dabigatran","Pulmonary toxicity",NULL,0,0,0
"dalfampridine","Pulmonary toxicity",0.852187998818,0.852187998818,0,0
"dasatinib","Pulmonary toxicity",1.54196226974,1.54196226974,1,1
"dronedarone","Pulmonary toxicity",4.19852832029,4.19852832029,1,0
"Drospirenone","Pulmonary toxicity",NULL,0,0,0
"fluconazole","Pulmonary toxicity",0.616389431716,0.616389431716,0,0
"ipilimumab","Pulmonary toxicity",0.728338853912,0.728338853912,0,0
"lenalidomide","Pulmonary toxicity",1.41557160884,1.41557160884,1,0
"linezolid","Pulmonary toxicity",0.598432320619,0.598432320619,0,0
"Liquid Acetaminophen","Pulmonary toxicity",0.76179494304,0.76179494304,0,0
"liraglutide","Pulmonary toxicity",NULL,0,0,0
"ondansetron","Pulmonary toxicity",0.559835758365,0.559835758365,0,0
"peginesatide","Pulmonary toxicity",NULL,0,0,0
"pramipexole","Pulmonary toxicity",NULL,0,0,0
"Proton Pump Inhibitors","Pulmonary toxicity",0.115718193004,0.115718193004,0,0
"rosiglitazone","Pulmonary toxicity",0.285951494469,0.285951494469,0,0
"Selective Serotonin Reuptake Inhibitor","Pulmonary toxicity",0.154697426453,0.154697426453,0,0
"sodium oxybate","Pulmonary toxicity",0.193970686719,0.193970686719,0,0
"telaprevir","Pulmonary toxicity",NULL,0,0,0
"tolvaptan","Pulmonary toxicity",NULL,0,0,0
"topiramate","Pulmonary toxicity",0.0578953673416,0.0578953673416,0,0
"valproate","Pulmonary toxicity",0.115754319412,0.115754319412,0,0
"varenicline","Pulmonary toxicity",0.400761078615,0.400761078615,0,0
"zoledronic acid","Pulmonary toxicity",0.385128381879,0.385128381879,0,0
"ibuprofen","Pulmonary toxicity",0.858515880726,0.858515880726,0,0
"acetaminophen","Pulmonary toxicity",0.516945524235,0.516945524235,0,0
"aspirin","Pulmonary toxicity",0.339717511341,0.339717511341,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","Methemoglobinemia",NULL,0,0,0
"5-alpha reductase inhibitors","Methemoglobinemia",NULL,0,0,0
"Abacavir","Methemoglobinemia",NULL,0,0,0
"aliskiren","Methemoglobinemia",NULL,0,0,0
"Antipsychotics","Methemoglobinemia",0.0944273857574,0.0944273857574,0,0
"asenapine","Methemoglobinemia",NULL,0,0,0
"Azithromycin","Methemoglobinemia",NULL,0,0,0
"benzocaine","Methemoglobinemia",430.638622285,430.638622285,1,1
"bisphosphonates","Methemoglobinemia",NULL,0,0,0
"boceprevir","Methemoglobinemia",NULL,0,0,0
"brentuximab","Methemoglobinemia",NULL,0,0,0
"citalopram","Methemoglobinemia",NULL,0,0,0
"dabigatran","Methemoglobinemia",NULL,0,0,0
"dalfampridine","Methemoglobinemia",NULL,0,0,0
"dasatinib","Methemoglobinemia",NULL,0,0,0
"dronedarone","Methemoglobinemia",NULL,0,0,0
"Drospirenone","Methemoglobinemia",NULL,0,0,0
"fluconazole","Methemoglobinemia",NULL,0,0,0
"ipilimumab","Methemoglobinemia",NULL,0,0,0
"lenalidomide","Methemoglobinemia",NULL,0,0,0
"linezolid","Methemoglobinemia",NULL,0,0,0
"Liquid Acetaminophen","Methemoglobinemia",18.1575301801,18.1575301801,1,0
"liraglutide","Methemoglobinemia",NULL,0,0,0
"ondansetron","Methemoglobinemia",NULL,0,0,0
"peginesatide","Methemoglobinemia",NULL,0,0,0
"pramipexole","Methemoglobinemia",NULL,0,0,0
"Proton Pump Inhibitors","Methemoglobinemia",NULL,0,0,0
"rosiglitazone","Methemoglobinemia",NULL,0,0,0
"Selective Serotonin Reuptake Inhibitor","Methemoglobinemia",0.301304528432,0.301304528432,0,0
"sodium oxybate","Methemoglobinemia",NULL,0,0,0
"telaprevir","Methemoglobinemia",NULL,0,0,0
"tolvaptan","Methemoglobinemia",NULL,0,0,0
"topiramate","Methemoglobinemia",NULL,0,0,0
"valproate","Methemoglobinemia",0.379080542599,0.379080542599,0,0
"varenicline","Methemoglobinemia",NULL,0,0,0
"zoledronic acid","Methemoglobinemia",NULL,0,0,0
"ibuprofen","Methemoglobinemia",0.709195816805,0.709195816805,0,0
"acetaminophen","Methemoglobinemia",5.80435105249,5.80435105249,1,0
"aspirin","Methemoglobinemia",0.434986311407,0.434986311407,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","acute pancreatitis",17.8180865506,17.8180865506,1,1
"5-alpha reductase inhibitors","acute pancreatitis",3.94185199282,3.94185199282,1,0
"Abacavir","acute pancreatitis",6.19040824181,6.19040824181,1,0
"aliskiren","acute pancreatitis",2.20768070314,2.20768070314,1,0
"Antipsychotics","acute pancreatitis",0.423672887903,0.423672887903,0,0
"asenapine","acute pancreatitis",NULL,0,0,0
"Azithromycin","acute pancreatitis",1.50346162537,1.50346162537,1,0
"benzocaine","acute pancreatitis",NULL,0,0,0
"bisphosphonates","acute pancreatitis",0.829052897179,0.829052897179,0,0
"boceprevir","acute pancreatitis",4.73074436386,4.73074436386,1,0
"brentuximab","acute pancreatitis",NULL,0,0,0
"citalopram","acute pancreatitis",0.378892569188,0.378892569188,0,0
"dabigatran","acute pancreatitis",1.18268609097,1.18268609097,1,0
"dalfampridine","acute pancreatitis",NULL,0,0,0
"dasatinib","acute pancreatitis",NULL,0,0,0
"dronedarone","acute pancreatitis",NULL,0,0,0
"Drospirenone","acute pancreatitis",NULL,0,0,0
"fluconazole","acute pancreatitis",0.748793240897,0.748793240897,0,0
"ipilimumab","acute pancreatitis",18.7048396471,18.7048396471,1,0
"lenalidomide","acute pancreatitis",NULL,0,0,0
"linezolid","acute pancreatitis",NULL,0,0,0
"Liquid Acetaminophen","acute pancreatitis",NULL,0,0,0
"liraglutide","acute pancreatitis",25.1174959397,25.1174959397,1,1
"ondansetron","acute pancreatitis",0.6527308255,0.6527308255,0,0
"peginesatide","acute pancreatitis",NULL,0,0,0
"pramipexole","acute pancreatitis",NULL,0,0,0
"Proton Pump Inhibitors","acute pancreatitis",1.93642015178,1.93642015178,1,0
"rosiglitazone","acute pancreatitis",2.05834230852,2.05834230852,1,0
"Selective Serotonin Reuptake Inhibitor","acute pancreatitis",0.783044167068,0.783044167068,0,0
"sodium oxybate","acute pancreatitis",NULL,0,0,0
"telaprevir","acute pancreatitis",3.49808562117,3.49808562117,1,0
"tolvaptan","acute pancreatitis",NULL,0,0,0
"topiramate","acute pancreatitis",NULL,0,0,0
"valproate","acute pancreatitis",6.27395036686,6.27395036686,1,1
"varenicline","acute pancreatitis",NULL,0,0,0
"zoledronic acid","acute pancreatitis",NULL,0,0,0
"ibuprofen","acute pancreatitis",0.771086767627,0.771086767627,0,0
"acetaminophen","acute pancreatitis",1.47051711517,1.47051711517,1,0
"aspirin","acute pancreatitis",0.276522993676,0.276522993676,0,0
"(linagliptin OR exenatide OR liraglutide OR sitagliptin OR saxagliptin OR alogliptin)","pancreatitis",19.6080317658,19.6080317658,1,1
"5-alpha reductase inhibitors","pancreatitis",1.98570913357,1.98570913357,1,0
"Abacavir","pancreatitis",4.40921267478,4.40921267478,1,0
"aliskiren","pancreatitis",1.10842060199,1.10842060199,1,0
"Antipsychotics","pancreatitis",0.447152899709,0.447152899709,0,0
"asenapine","pancreatitis",5.60205007102,5.60205007102,1,0
"Azithromycin","pancreatitis",0.670910023974,0.670910023974,0,0
"benzocaine","pancreatitis",NULL,0,0,0
"bisphosphonates","pancreatitis",0.359571715295,0.359571715295,0,0
"boceprevir","pancreatitis",2.37518700426,2.37518700426,1,0
"brentuximab","pancreatitis",NULL,0,0,0
"citalopram","pancreatitis",0.190232368762,0.190232368762,0,0
"dabigatran","pancreatitis",0.593796751066,0.593796751066,0,0
"dalfampridine","pancreatitis",NULL,0,0,0
"dasatinib","pancreatitis",NULL,0,0,0
"dronedarone","pancreatitis",NULL,0,0,0
"Drospirenone","pancreatitis",NULL,0,0,0
"fluconazole","pancreatitis",1.51433562938,1.51433562938,1,0
"ipilimumab","pancreatitis",3.36220319092,3.36220319092,1,0
"lenalidomide","pancreatitis",NULL,0,0,0
"linezolid","pancreatitis",1.19059319931,1.19059319931,1,0
"Liquid Acetaminophen","pancreatitis",NULL,0,0,0
"liraglutide","pancreatitis",31.5901143351,31.5901143351,1,1
"ondansetron","pancreatitis",0.491579439121,0.491579439121,0,0
"peginesatide","pancreatitis",NULL,0,0,0
"pramipexole","pancreatitis",NULL,0,0,0
"Proton Pump Inhibitors","pancreatitis",1.40706469009,1.40706469009,1,0
"rosiglitazone","pancreatitis",1.95237919178,1.95237919178,1,0
"Selective Serotonin Reuptake Inhibitor","pancreatitis",0.510121795977,0.510121795977,0,0
"sodium oxybate","pancreatitis",NULL,0,0,0
"telaprevir","pancreatitis",1.75630024963,1.75630024963,1,0
"tolvaptan","pancreatitis",NULL,0,0,0
